Heerbrugg	(47.41667, 9.616672999999999)
Heiden	(47.4440576, 9.5319772)
Heimberg	(46.7842257, 7.6054974)
Heimiswil	(47.06477169999999, 7.6590987)
Heinrichstrasse 262, 8005 ZÃÂ¼rich	(47.389532, 8.521789899999998)
Heiternplatz	(47.2841383, 7.9547883)
Helsinki	(47.5326618, 7.610033800000003)
Helvetiaplatz-&-Molkenstrasse	(47.37672239999999, 8.5267194)
Hergiswil	(46.9905821, 8.308373499999998)
Herisau	(47.3857009, 9.2798472)
Hermatswil	(47.39305600000001, 8.823611)
Hermetschloostrasse 70, 8048 ZÃÂ¼rich	(47.3947424, 8.474354900000002)
Herrenacker	(47.69567, 8.6335207)
Herrliberg	(47.2895818, 8.613425699999999)
Herzogenbuchsee	(47.189468, 7.707769799999998)
Hey-City-of-Music	(47.4095919, 8.5434956)
Hilterfingen	(46.7439605, 7.6472306)
Hinterhof	(47.3809291, 9.315399499999998)
Hinwil	(47.3035511, 8.8365285)
Hirschthal	(47.31880059999999, 8.0527123)
Hive-Club	(47.3849522, 8.520216699999997)
Hochdorf	(47.1665813, 8.292067099999999)
Hochwald	(47.45746459999999, 7.643188299999999)
Hofmattstrasse 4, 3920 Zermatt	(46.02181689999999, 7.747712699999999)
Hohlstrasse 18; 8004, ZÃÂ¼rich	(47.37710850000001, 8.5276114)
Hohlstrasse 452 8048 ZÃÂ¼rich	(47.3890797, 8.4960491)
Hohlstrasse 452, 8048 ZÃÂ¼rich	(47.3890797, 8.4960491)
Hohlstrasse 457; 8048, ZÃÂ¼rich	(47.3873158, 8.4998642)
Hohlstrasse 489, 8048 ZÃÂ¼rich	(47.38899509999999, 8.494451699999999)
Holenstein Ost 8750 Glarus	(47.0404212, 9.067215499999998)
Hombrechtikon	(47.25259, 8.77026)
Horgen	(47.26074200000001, 8.596363)
Horn	(47.4949526, 9.462704500000001)
Horn, 8714 Richterswil	(47.23559160000001, 8.788712000000002)
Hornussen	(47.4998388, 8.0646316)
Horw	(47.0184461, 8.3079399)
Hotel-Krone	(47.38811, 8.539163000000002)
Hotel-Wetterhorn	(46.7537663, 8.1671897)
Hubstrasse 27, 9500 Wil	(47.4611235, 9.040320599999998)
Hunzenschwil	(47.3864912, 8.1226224)
Huttwil	(47.1133544, 7.8514819)
Häggenschwil	(47.49395070000001, 9.343324500000001)
Hägglingen	(47.3869008, 8.251313000000001)
Härterei-Club	(47.3866536, 8.5168615)
Hüntwangen	(47.59597309999999, 8.4920685)
ISC-Club	(46.9534394, 7.440004800000001)
Il-Caffè	(47.3779882, 8.532843699999999)
Ile Rousseau, 1200 Geneva	(46.2058209, 6.147609099999999)
Illnau	(47.4272742, 8.690337600000001)
Im Alten Riet 22, 9494 Schaan, Liechtenstein	(47.1748013, 9.5121523)
Im Trempel; 9643, Krummenau	(47.2488013, 9.1659525)
Industrie Sihlbrugg, 6340 Baar ZG	(47.213065, 8.560923)
Industriestrasse 36; 4600, Olten	(47.3596842, 7.911872499999998)
Industriestrasse 5, 6005 Luzern	(47.0418704, 8.3109567)
Industriestrasse GebÃÂ¤ude C; 8575, BÃÂ¼rglen	(47.54801430000001, 9.1496862)
Industriestrasse, GebÃÂ¤ude C BÃÂ¼rglen	(47.5480143, 9.1496862)
Ins	(47.0060765, 7.105617199999999)
Inseliquai 12, 6005 Luzern	(47.04823260000001, 8.314183600000002)
Inseliquai 12c; 6005, Luzern	(47.04823260000001, 8.314183600000002)
Interlaken	(46.6863481, 7.863204899999999)
Jazzclub-Allmend	(47.4063838, 8.465159)
Jazzkantine	(47.0533147, 8.3057681)
Jenseits-im-Viadukt	(47.3862537, 8.5222555)
Jona	(47.2223076, 8.8327118)
Jonschwil	(47.4245451, 9.086189999999998)
Jugendkulturhaus-Flösserplatz	(47.39441279999999, 8.041394099999998)
Jura, Bern	(46.94690110000001, 7.440176600000001)
KKL	(47.0504289, 8.312062300000001)
Kafi-für-Dich	(47.377259, 8.5229913)
Kaiserstuhl	(47.5675585, 8.418269)
Kalanderplatz 1; 8045, ZÃÂ¼rich	(47.3582109, 8.5225949)
Kalkbreitestrasse 10, 8003 ZÃÂ¼rich	(47.37436779999999, 8.520177499999999)
Kaltbrunn	(47.2133136, 9.0250732)
Kammgarn	(47.69446749999999, 8.6360374)
Kanonengasse 16; 8004, ZÃÂ¼rich	(47.37703629999999, 8.5291937)
Kanonengasse 20, 8004 Zurich	(47.3778258, 8.5306496)
Kanonengasse 20; 8004, ZÃÂ¼rich	(47.3778258, 8.5306496)
Kantonsstrasse 12 3940 Steg	(46.3058031, 7.747817800000002)
Kantonsstrasse 5, 3940	(46.30671660000001, 7.7493157)
Kanzleistrasse 56, 8004 ZÃÂ¼rich	(47.3757331, 8.5257573)
Kappel-am-Albis	(47.2273614, 8.526812899999998)
Kaserne	(47.563699, 7.591577000000002)
Kaufdorf	(46.83804929999999, 7.4988722)
Kaufleuten	(47.3716593, 8.5360727)
Kestenholz	(47.2822798, 7.7525681)
KiFF	(47.39871349999999, 8.063905899999998)
Kinski	(None, None)
Kirchberg	(47.0864542, 7.583897599999998)
Kirche-Neumünster	(47.3606288, 8.558354999999999)
Kirchplatz	(47.49873059999999, 8.7286539)
Klingental 18, 4058 Basel	(47.5625746, 7.5914673)
Kloster Fahr-Weg, 8006 ZÃÂ¼rich	(47.38273780000001, 8.539867100000002)
Klosterberg 13; 4051, Basel	(47.55199909999999, 7.5905736)
Klosters	(46.8699029, 9.8828697)
Kloten	(47.44951159999999, 8.5821648)
Klybeckstrasse 1b; 4057, Basel	(47.5638385, 7.5912757)
Klybeckstrasse 95, 4057 Basel	(47.5689078, 7.5901831)
Kofmehlweg 1, 4503 Solothurn	(47.2005276, 7.528306199999999)
Komplex-457	(47.3872878, 8.500005999999999)
Komplex-Klub	(47.3872878, 8.500005999999999)
Kongresshaus	(47.366003, 8.537649799999999)
Konstanzerstrasse 3, 8274 TÃÂ¤gerwilen	(47.658658, 9.128454300000001)
Kontrollstrasse 26; 2502, Biel	(47.1375788, 7.250082300000001)
Konzepthalle-6	(46.760791, 7.6239995)
Kornhausplatz 18; 3000, Bern	(46.9488427, 7.4472494)
Kraftfeld	(47.49477690000001, 8.717943900000002)
Kramgasse 8; 3011, Bern	(46.94813169999999, 7.4518598)
Krempel	(47.2027209, 7.583929899999998)
KreuzKultur	(47.20671919999999, 7.537592200000001)
Kreuzbleicheweg 2, 9000 St. Gallen	(47.4209139, 9.359815099999999)
Kreuzlingen	(47.6447397, 9.170785799999999)
Kriens	(47.03419779999999, 8.277255199999997)
Kriessernstrasse; 9462, Montlingen	(47.34542569999999, 9.5883326)
Krummenau	(47.2262651, 9.198864799999999)
Kugl-Kultur-am-Gleis	(47.4188592, 9.3647267)
Kultur-Cinema	(47.5166677, 9.4343504)
Kultur-Kreuz-Nidau	(47.12566819999999, 7.2406415)
Kulturclub-Maison-Pierre	(47.05375969999999, 7.622432199999999)
Kulturfabrik Wetzikon, ZÃÂ¼rcherstrasse 40/42	(47.3249515, 8.786522500000002)
Kulturfabrik-KUFA	(47.0806548, 7.2944284)
Kulturfabrik-Kofmehl	(47.200528, 7.528306)
Kulturfabrik-Wetzikon	(47.3249515, 8.786522500000002)
Kulturhof-Schloss-Köniz	(46.9210421, 7.414221500000001)
Kulturlokal-Mariaberg	(47.47799999999999, 9.4939571)
Kulturwerk-118	(47.1796291, 8.108347499999999)
Kultwerk	(None, None)
Kunstraum-Walcheturm	(47.3778258, 8.5306496)
Kuppel	(47.54984229999999, 7.5840851)
Kurzgasse, 8004 ZÃÂ¼rich	(47.3774331, 8.5277766)
Kyburg	(47.4583683, 8.7433827)
KÃÂ¶niz, 3098, 9 SchulhausgÃÂ¤ssli, CH	(46.92141329999999, 7.411863200000001)
Köniz	(46.925634, 7.416720600000001)
Künten	(47.3895991, 8.330351199999999)
Küssnacht-am-Rigi	(47.08432370000001, 8.4431621)
LUZ-Seebistro	(47.0512717, 8.310577499999999)
La Joux-Perret 3, 2300 La Chaux-de-Fonds	(47.1130765, 6.8456172)
La Voie-de-MoÃÂ«ns 26; 1218, Grand-Saconnex	(46.2359929, 6.1196021)
La-Catrina	(47.37721, 8.527662600000001)
La-Chaux-de-Fonds	(47.1034892, 6.832783800000001)
La-Punt-Chamues-ch	(46.5789952, 9.925412999999997)
La-Sagne	(47.0393833, 6.799617199999999)
La-Spirale	(46.803911, 7.168621)
La-Tour-de-Peilz	(46.4533165, 6.8612781)
La-Tour-de-Trême	(46.60833299999999, 7.06667)
Lac LÃÂ©man	(46.4477679, 6.4839772)
Lagerplatz 18; 8400, Winterthur	(47.49477690000001, 8.717943900000002)
Landquart	(46.9681937, 9.5626299)
Landstr. 176, 7250 Klosters (GR)	(46.8683597, 9.883354599999999)
Langenthal	(47.2120786, 7.790562299999999)
Langnau-am-Albis	(47.28812, 8.53783)
Langstrasse 112, 8004 ZÃÂ¼rich	(47.3788729, 8.527255699999998)
Langstrasse 117, ZÃÂ¼rich	(47.3791877, 8.5272311)
Langstrasse 135, 8004 ZÃÂ¼rich	(47.38006679999999, 8.527701399999998)
Langstrasse 92, 8004 ZÃÂ¼rich	(47.3781498, 8.526898199999998)
Langstrasse 93; 8004, ZÃÂ¼rich	(47.37817089999999, 8.526619099999998)
Langstrasse ZÃÂ¼rich, ZH	(47.3794046, 8.5275629)
Laufen	(47.4204213, 7.500487400000002)
Laufenburg	(47.5732675, 8.082053)
Lausanne	(46.516054, 6.608998000000001)
Lausen	(47.4729163, 7.759395500000001)
Lavin	(46.76798339999999, 10.1107044)
Le ChÃÂ¢teau, 1400 Yverdon-les-Bains	(46.7782456, 6.641490299999999)
Le-Bourg	(46.5199667, 6.6365154)
Le-Lignon	(46.203703, 6.0961889)
Le-Locle	(47.0577195, 6.748735399999999)
Le-Noirmont	(47.2256223, 6.957211600000001)
Le-Romandie	(46.5202888, 6.631425699999999)
Lebewohlfabrik	(47.3538529, 8.554942599999999)
Lehenmattstrasse 353, 4052 Basel	(47.54346559999999, 7.620807299999999)
Lenk-im-Simmental	(46.4571943, 7.442910399999998)
Lenzburg	(47.3904443, 8.172154500000001)
Lenzerheide	(46.72600180000001, 9.557748399999998)
Lerchentalstrasse, 9016 St. Gallen	(47.4436344, 9.4166512)
Les Caves du Manoir Place du Manoir 1 CP 240 CH-1920 Martigny	(46.102404, 7.072255999999999)
Les-Agettes	(46.2086498, 7.376781000000001)
Les-Diablerets	(46.351389, 7.158055999999999)
Les-Docks	(46.522407, 6.619252)
Les-Jeunes-Rives	(46.991014, 6.938762)
Leukerbad	(46.38002400000001, 7.628834400000001)
Leysin	(46.3435634, 7.012033)
Lichtensteig	(47.32390359999999, 9.087684399999999)
Liebefeld	(46.933331, 7.416668)
Liestal	(47.4866143, 7.733427200000001)
Ligerz	(47.0851233, 7.1368597)
Limmatstrasse 118; 8031, ZÃÂ¼rich	(47.384078, 8.533097200000002)
Limmatstrasse 195, 8005 ZÃÂ¼rich	(47.386577, 8.528736)
Limmatstrasse 195; 8005, ZÃÂ¼rich	(47.386577, 8.528736)
Limmatstrasse 275, 8005 ZÃÂ¼rich	(47.38875970000001, 8.525065399999999)
Lindau	(47.5797815, 9.678933299999999)
Lindenberg 23, 4058 Basel	(47.55900810000001, 7.5952305)
LinsebÃÂ¼hlstrasse 77, 9000 St. Gallen	(47.4251273, 9.383562399999999)
Locarno	(46.16699879999999, 8.7942643)
Longstreet-Bar	(47.3781296, 8.526928799999999)
Lucerne	(47.0419512, 8.3140814)
Lufingen	(47.4896701, 8.5942872)
Lugano	(46.0036778, 8.951051999999999)
Lungolago Giuseppe Motta 7, 6600 Locarno	(46.1674264, 8.8022577)
Lupfig	(47.4409386, 8.2044259)
Lutry	(46.5088803, 6.682763800000001)
Luzern	(47.05016819999999, 8.309307200000001)
Luzernstrasse 9; 4500, Solothurn	(47.2049804, 7.5441767)
Lyss	(47.07465039999999, 7.3077022)
LÃÂ¶wengraben 18; 6004, Luzern	(47.0528155, 8.304145799999997)
LÃÂ¶wenplatz 11, 6004 Luzern	(47.0570357, 8.3111112)
LÃÂ¶wenstrasse 2, 8001 ZÃÂ¼rich	(47.3730507, 8.534927399999999)
LÃÂ¶wenstrasse 2; 8001, ZÃÂ¼rich	(47.3730507, 8.534927399999999)
Längenbühl	(46.75, 7.533332999999999)
MAAG-Halle	(47.38675420000001, 8.516672000000002)
Maggia	(46.24583759999999, 8.7056556)
Mahogany-Hall	(46.948903, 7.459359000000001)
Maienfeld	(47.00571000000001, 9.530813)
Maisprach	(47.5238529, 7.8468307)
Malters	(47.0369701, 8.1838992)
Mariastein	(47.47605859999999, 7.4922091)
Markplatz 34, Basel 4001	(47.558695, 7.587085000000001)
Marktgasse 14; 8001, ZÃÂ¼rich	(47.37201549999999, 8.543944)
Marktpl. 34, 4001 Basel	(47.55873210000001, 7.586999800000001)
Marktplatz	(47.55843, 7.58779)
Marktplatz 34; 4051, Basel	(47.55873210000001, 7.586999800000001)
Marly	(46.7782221, 7.1567605)
Martigny	(46.1049798, 7.075533399999999)
Marzilistrasse 47; 3005, Bern	(46.9407305, 7.4442221)
Maschwanden	(47.2348501, 8.425837999999997)
Mascotte	(47.3663756, 8.5467733)
Mattenstrasse 165,2503 Biel, Bienne	(47.1383438, 7.2596292)
Mattenstrasse 81 / Rue des prÃÂ¨s 81, 2503, Biel/Bienne	(47.1360403, 7.253468)
Maulbeerstrasse 3, Bern	(46.9461565, 7.436945499999999)
Maur	(47.34049539999999, 8.6696688)
Meggen	(47.0458287, 8.372415799999999)
Meilen	(47.2694361, 8.64875)
Meiringen	(46.7251614, 8.1909081)
Meisterschwanden	(47.294895, 8.229098)
Mels	(47.0478375, 9.4224018)
Mendrisio	(45.8713339, 8.984132899999999)
Menziken	(47.2403152, 8.1875302)
Merenschwand	(47.2594048, 8.374920699999999)
Merkker	(47.4757014, 8.3047521)
Messen	(47.0917018, 7.447381)
Messeplatz 10	(47.5645067, 7.602111000000001)
Metronom	(None, None)
Metzgerstrasse 1, 8500 Frauenfeld	(47.5555039, 8.894631700000001)
MilitÃÂ¤rstrasse 12, 8004 ZÃÂ¼rich	(47.3763854, 8.5332966)
MilitÃÂ¤rstrasse 84, 8004 ZÃÂ¼rich	(47.3788038, 8.5297786)
Moa Club, 22 Chemin des Batailles, CP 575, 1214 Vernier	(46.2215927, 6.0869794)
Mokka	(46.7598376, 7.623878500000001)
Monthey	(46.2521873, 6.9469598)
Montreux	(46.4312213, 6.910679899999999)
Montreux Jazz Festival, 1820 Montreux	(46.4391918, 6.904646500000001)
Montreux-Music-&-Convention-Centre	(46.4392045, 6.904621100000001)
Moods	(47.3888256, 8.5189208)
Moonwalker-Music-Club	(47.3201994, 7.9071709)
Moortal	(47.3508071, 8.103680700000002)
Morges	(46.50881269999999, 6.496130099999999)
Morgins	(46.2382, 6.851900000000001)
Mozart	(47.4790167, 9.4911324)
Mundwerk	(47.4089442, 8.550585699999997)
Muntelier	(46.93525849999999, 7.123605099999999)
Murg	(47.5559793, 8.024303999999999)
Murten	(46.92922110000001, 7.120184000000001)
Museum-Tinguely	(47.5591157, 7.612257)
Music-Bar-Galery	(47.5239055, 7.708069)
Musigbistrot	(46.9425102, 7.433510300000003)
Musik-Container	(47.35041649999999, 8.7233112)
Musikzentrum-Sedel	(47.07014349999999, 8.285703199999999)
MusÃÂ©e des Sciences 1202 Geneva	(46.2208359, 6.152032600000001)
Muttenz	(47.5279292, 7.647636899999998)
Muttenzerweg, 4052 Basel	(47.5431385, 7.620475900000002)
Mythenquai 61, 8002 ZÃÂ¼rich	(47.3588715, 8.536981599999999)
Mythenquai 95, 8002 ZÃÂ¼rich	(47.35432609999999, 8.535362500000002)
MÃÂ¼hlenplatz 11, 3011 Bern	(46.94676, 7.456313700000003)
MÃÂ¼hlenplatz 11, Bern	(46.94676, 7.456313700000003)
MÃÂ¼lhauserstrasse 17; 4058, Basel	(47.5698882, 7.583049600000001)
MÃÂ¼llerstrasse 51; 8004, ZÃÂ¼rich	(47.37542939999999, 8.5292499)
MÃÂ¼nchensteinerstrasse 1, 4052 Basel	(47.5474016, 7.5985706)
MÃÂ¼nchensteinerstrasse 81; 4052, Basel	(47.53991629999999, 7.606716499999997)
Männedorf	(47.2574625, 8.6946733)
Môtiers	(46.91110439999999, 6.611310599999999)
Mönchaltorf	(47.3098863, 8.7214974)
Möriken	(47.4155165, 8.181978299999999)
Mühle-Hunziken	(46.8906495, 7.542175999999999)
Mühlethurnen	(46.8133458, 7.507532299999999)
Münchenbuchsee	(47.02162099999999, 7.450367)
Münchenstein	(47.5226485, 7.615066100000002)
Münchenwiler	(46.9119937, 7.126019299999999)
Naters	(46.3239282, 7.9916569)
Nationales-Sportzentrum	(47.1064072, 7.828290200000001)
Neftenbach	(47.52665369999999, 8.6688227)
Netzibodenstrasse 23; 4133, Pratteln	(47.5326193, 7.704231399999999)
Neu-St.-Johann	(47.22978, 9.19435)
Neubrueckstrasse 10, 3012 Bern	(46.9534935, 7.439814700000002)
NeubrÃÂ¼ckstr. 8, 3001 Bern	(46.9529304, 7.440377599999999)
NeubrÃÂ¼ckstrasse 19, 3012 Bern	(46.9537993, 7.438789999999999)
NeubrÃÂ¼ckstrasse 8, 3012 Bern	(46.9529304, 7.440377599999999)
NeubrÃÂ¼ckstrasse 8; 3001, Bern	(46.9529304, 7.440377599999999)
NeubrÃÂ¼ckstrasse 8; 3011, Bern	(46.9529304, 7.440377599999999)
Neufrankengasse 22, 8004 ZÃÂ¼rich	(47.3807424, 8.5268548)
Neuheim	(47.204778, 8.5753544)
Neumarktstrasse 35; 2503, Biel	(47.1368564, 7.2519624)
Neustadtstrasse 16, 6003 Luzern	(47.0437875, 8.308448100000001)
Neuweilerstrasse 139, 4123 Allschwil	(47.5362513, 7.524349399999999)
Nidau	(47.1245176, 7.236879999999999)
Niederbüren	(47.46598230000001, 9.203249600000001)
Niederdorfstrasse 64, 8001 ZÃÂ¼rich	(47.3754953, 8.5440824)
Niederrohrdorf	(47.42441999999999, 8.304409999999997)
Niederweningen	(47.5077974, 8.378886399999999)
Nordhaus 3, 5400 Baden	(47.477796, 8.3072181)
Nordportal	(47.4813746, 8.300114299999999)
Nordstrasse 14, 4665 Oftringen	(47.3044796, 7.930332699999998)
Nouveau-Monde	(46.802021, 7.150301)
Nyon	(46.38326829999999, 6.2347852)
NÃÂ¼schelerstrasse 31, 8001 ZÃÂ¼rich	(47.37228289999999, 8.535713499999998)
Näfels	(47.09935759999999, 9.0677737)
Obbürgen	(46.9818343, 8.361340799999999)
Oberbipp	(47.2620667, 7.659834900000001)
Oberdiessbach	(46.8396631, 7.618735099999999)
Obere Bahnhofstrasse 1, Wil	(47.4625569, 9.0423051)
Obere-Matten	(47.4066181, 7.785748099999998)
Obere-Mühle	(47.2815404, 7.9393211)
Oberengstringen	(47.4090873, 8.462712799999998)
Oberentfelden	(47.3564731, 8.0467514)
Oberfeldstrasse 12A, 8302 Kloten	(47.44926379999999, 8.5921316)
Oberrieden	(47.27471, 8.579289999999999)
Oberrohrdorf	(47.423424, 8.3155322)
Oberwil-Lieli	(47.3360982, 8.386897899999997)
Obfelden	(47.2643762, 8.4309497)
Oetwil-an-der-Limmat	(47.42749490000001, 8.394824000000002)
Oftringen	(47.3129528, 7.919865499999999)
Ohmweg 10; 2504, Biel/Bienne	(47.14213849999999, 7.2627413)
Ohmweg10; 2504, Biel	(47.14213849999999, 7.2627413)
Olsberg	(47.5207317, 7.7832254)
Olten	(47.3499624, 7.9037033)
Ono-Das-Kulturlokal	(46.94814969999999, 7.451964899999997)
Openair-St.-Gallen	(47.41449979999999, 9.325617399999997)
Opfikon	(47.43468010000001, 8.567109799999999)
Orangerie-im-Sarasinpark	(47.5877141, 7.652292600000001)
Orbital-Garden	(None, None)
Oslostrasse 10 CH-4142 MÃÂ¼nchenstein / Basel	(47.533274, 7.609914099999998)
Oslostrasse 12, 4053 Basel	(47.5330227, 7.6096961)
Oslostrasse 12, Dreispitz, 4132 MÃÂ¼nchenstein BL	(47.5330227, 7.6096961)
Ostermundigen	(46.95770830000001, 7.487306900000003)
Otelfingen	(47.46236489999999, 8.390122199999999)
Palace	(46.473999, 7.288540999999999)
Palais-des-Congrès	(46.2266738, 6.140292199999999)
Palexpo	(46.2363842, 6.1168898)
Paléo	(46.4023785, 6.211587)
PapiermÃÂ¼hlenstrasse 70, 3014 Bern-Wankdorf	(46.9646443, 7.4665272)
PapiermÃÂ¼hlestrasse 71, 3000 Bern	(46.9631507, 7.465038300000001)
Papiersaal	(47.358222, 8.5226473)
Parc du Denantou, Quai d'Ouchy, 1006 Lausanne	(46.5075103, 6.633922399999999)
Parkstrassse 16, 3012 Bern	(46.96139999999999, 7.458697300000001)
Parkterrasse 16, 3012, Bern	(46.9493467, 7.43791)
Parterre-One	(47.5638075, 7.591112899999998)
Patinoires-du-Littoral	(46.9941876, 6.944326499999999)
Paudex	(46.5051579, 6.6723034)
Payerne	(46.8341898, 6.9289693)
Pelikanpl., 8001 ZÃÂ¼rich	(47.3710594, 8.535909)
Pelikanplatz, 8001 ZÃÂ¼rich	(47.3710594, 8.535909)
Pelikanstrasse 18; 8001, ZÃÂ¼rich	(47.3717637, 8.5363913)
Pestalozzi 4, 1202 GenÃÂ¨ve	(46.21696119999999, 6.130134199999999)
Pfaffhausen	(47.36656, 8.62463)
Pfeffingen	(47.4586328, 7.5900291)
Pferderennbahn	(47.57048409999999, 8.9037369)
Pfingstweidstr. 101 ,8005, ZÃÂ¼rich	(47.3901133, 8.5073659)
Pfingstweidstrasse 10, Zurich	(47.3880637, 8.5182402)
Pfingstweidstrasse 102, 8005 ZÃÂ¼rich	(47.39098629999999, 8.509744899999998)
Pfingstweidstrasse 6, 8005 ZÃÂ¼rich	(47.38793239999999, 8.518577899999999)
Pfingstweidstrasse 70; 8005, ZÃÂ¼rich	(47.3898971, 8.5135188)
Piano-di-primo-al-primo-piano	(None, None)
Piazza	(47.3739597, 8.514553)
Piazza Alighieri Dante 8, 6900 Lugano	(46.00519020000001, 8.9510449)
Piazza Dante 8; 6900, Lugano	(46.00519020000001, 8.9510449)
Piazza Indipendenza 1, 6500 Bellinzona	(46.19030569999999, 9.022806299999997)
Piazza-Grande	(46.1695945, 8.795855999999999)
Pieterlen	(47.1750981, 7.338602)
Pl. St-FranÃÂ§ois 12; 1005 Lausanne	(46.51958809999999, 6.634458899999999)
Pl. de la Gare; 1800, Vevey	(46.4618839, 6.843895099999999)
Place Bel-Air 1; 1003, Lausanne	(46.5221544, 6.628513700000001)
Place Centrale 1997 Nendaz	(46.22575440000001, 7.281970599999998)
Place Centrale 1; 1003, Lausanne	(46.5206696, 6.631547200000001)
Place Centrale, 1003 Lausanne	(46.5205636, 6.6318047)
Place Centrale, 1870 Monthey, Valais, Suisse	(46.2517608, 6.9471294)
Place Centrale, 1934 Bagnes	(46.0961644, 7.228975600000001)
Place Centrale, 1936 Verbier	(46.0961644, 7.228975600000001)
Place Centrale, 1936, Verbier	(46.0961644, 7.228975600000001)
Place centrale, 1997 Nendaz, Valais	(46.22575440000001, 7.281970599999998)
Place de Montbrillant, Geneva	(46.2100795, 6.141058399999999)
Place de l'Europe 1a; 1003, Lausanne	(46.5201041, 6.631366600000001)
Place de l'Europe, 1003 Lausanne	(46.5204367, 6.630720900000001)
Place de l'Ile 1, 1204 GenÃÂ¨ve	(46.2047025, 6.141197799999999)
Place de l'Ile 1; 1200, GenÃÂ¨ve	(46.2047025, 6.141197799999999)
Place de la Gare 2; 1003, Lausanne	(46.5175238, 6.630061699999999)
Place de la Gare, 1800 Vevey	(46.4618839, 6.843895099999999)
Place de la Gare, 1957 Ardon, Valais, Suisse	(46.2084859, 7.270119599999999)
Place des Volontaires 2, 1204 GenÃÂ¨ve	(46.2045212, 6.1372696)
Place des Volontaires 4, 1204 GenÃÂ¨ve	(46.2039678, 6.135890399999999)
Place des Volontaires 4; 1204, GenÃÂ¨ve	(46.2039678, 6.135890399999999)
Place des Volontaires 4; 5281, Geneva	(46.2039678, 6.135890399999999)
Place du Tunnel 9; 1005, Lausanne	(46.5259346, 6.635055200000001)
Place-Nova-Friburgo	(None, None)
Plaffeien	(46.7365103, 7.2923293)
Planche-InfÃÂ©rieure 5, 1700 Fribourg	(46.8031428, 7.1652453)
Plaza-Zürich	(47.3741724, 8.524754899999998)
Ponte Capriasca, Ticino	(46.0609216, 8.9479708)
Pontresina	(46.49299569999999, 9.902496399999999)
Porza	(46.0275328, 8.954544)
Pratteln	(47.5183198, 7.6919889)
Prilly	(46.5346449, 6.6052401)
Prima-Vista	(47.4708934, 8.3054093)
Prom. du Lac, 1204 GenÃÂ¨ve	(46.2049567, 6.150682100000001)
Pully	(46.50926810000001, 6.665494900000001)
Quai Gustave-Ador 1, 1207 GenÃÂ¨ve	(46.2043768, 6.1546031)
Quai Philippe Godet 20; 2000, NeuchÃÂ¢tel	(46.9892306, 6.921801100000001)
Quai Turrettini 1, 1201 GenÃÂ¨ve	(46.2058201, 6.1408384)
Quai de Cologny 5, 1223 Cologny	(46.2134918, 6.173827699999999)
Quai du GÃÂ©nÃÂ©ral-Guisan, 1204 GenÃÂ¨ve	(46.2039777, 6.150204899999999)
Quai du Port 7; 2000, NeuchÃÂ¢tel	(46.9909083, 6.9328934)
Quai du Seujet 20, 1201 GenÃÂ¨ve	(46.205172, 6.135289999999999)
Quai-Anlagen	(47.3646954, 8.545619099999998)
Querfeld-Halle	(47.5417602, 7.593204299999999)
Rafz	(47.6114723, 8.540237900000001)
Rain	(47.12766, 8.25356)
Rapperswil	(47.2266239, 8.818437399999997)
Rathausgasse 59; 3011, Bern	(46.94839280000001, 7.449180200000002)
Rathausgasse 63, 3011 Bern	(46.9483859, 7.448730699999999)
Rathausgasse 63; 3011, Bern	(46.9483859, 7.448730699999999)
Rathausgasse 9; 3280, Murten	(46.9285692, 7.116039000000001)
Rathausplatz	(46.7597411, 7.628689999999999)
Rautistrasse 22, 8047 ZÃÂ¼rich	(47.38084669999999, 8.4931667)
Rebgasse 12, 4058 Basel	(47.5610063, 7.593553900000002)
Rebstein	(47.3977266, 9.582709999999999)
Regensdorf	(47.4421954, 8.4649434)
Reinach	(47.4906819, 7.589436499999999)
Reinacherstrasse 117, 4053 Basel	(47.5370676, 7.605100499999999)
Reitschule	(46.95295529999999, 7.4406608)
Reitschule-Dachstock	(46.9527846, 7.4406339)
Repfergasse 17, 8200 Schaffhausen	(47.69771979999999, 8.6357929)
Restaurant	(47.3703501, 8.539922899999999)
Restaurant-Hirscheneck	(47.55900810000001, 7.5952305)
Restaurant-Isebähnli	(47.3674744, 7.882642100000001)
Restaurant-Kreuz	(47.027441, 7.049453000000001)
Restaurant-Schwarzer-Engel	(47.4269482, 9.3745428)
Reussbühl	(47.06336699999999, 8.279734099999997)
Rheinau	(47.6433, 8.601169999999998)
Rheineck	(47.46704829999999, 9.585970999999997)
Rheinfelden	(47.55219, 7.7922914)
Rheingasse 17, 4058 Basel	(47.56043529999999, 7.591885999999999)
Rheingasse 8, 4058 Basel	(47.56036210000001, 7.591487600000001)
Richterswil	(47.2053892, 8.7070691)
Riders-Palace	(46.81759299999999, 9.265174899999998)
Rieden	(47.6166864, 10.7134218)
Riedweg 35, Wiestistrasse 2, 3920 Zermatt	(46.02182899999999, 7.751722999999998)
Riehen	(47.58482739999999, 7.649911100000001)
Riehenring; 4057, Basel	(47.57486000000001, 7.59889)
Ringstrasse 23, 6010 Kriens	(47.02316829999999, 8.294605599999999)
Riniken	(47.4939966, 8.1889919)
Ritterquai 10, 4500 Solothurn	(47.2070892, 7.539719499999999)
Romanshorn	(47.5657078, 9.3771959)
Rorbas-Freienstein	(47.5312007, 8.583810500000002)
Rorschach	(47.4788825, 9.4916808)
